tensao
2.2532
2.2532
2.2483
2.2532
2.2532
2.2532
2.2532
2.2532
2.2532
2.2532
2.2532
2.2532
2.2532
2.2581
2.2581
2.2532
2.2581
2.2581
2.2581
2.2581
2.2581
2.263
2.2581
2.2581
2.2581
2.263
2.2581
2.2581
2.263
2.263
2.263
2.263
2.263
2.263
2.263
2.263
2.2581
2.263
2.263
2.263
2.2678
2.2678
2.2678
2.2678
2.2581
2.2678
2.263
2.2678
2.2678
2.2678
2.2678
2.2678
2.2727
2.2678
2.2678
2.2727
2.2727
2.2727
2.2678
2.2727
2.2727
2.2727
2.2727
2.2727
2.2776
2.2727
2.2727
2.2727
2.2727
2.2727
2.2678
2.2727
2.2776
2.2727
2.2727
2.2776
2.2776
2.2776
2.2776
2.2776
2.2776
2.2776
2.2776
2.2776
2.2776
2.2776
2.2776
2.2727
2.2776
2.2825
2.2825
2.2825
2.2825
2.2825
2.2825
2.2825
2.2825
2.2825
2.2825
2.2825
2.2825
2.2825
2.2825
2.2825
2.2825
2.2825
2.2825
2.2874
2.2874
2.2874
2.2874
2.2874
2.2874
2.2874
2.2874
2.2874
2.2923
2.2923
2.2874
2.2874
2.2874
2.2923
2.2923
2.2923
2.2874
2.2923
2.2923
2.2923
2.2923
2.2923
2.2923
2.2923
2.2923
2.2923
2.2923
2.2923
2.2923
2.2923
2.2972
2.2972
2.2923
2.2972
2.2972
2.2972
2.2972
2.2972
2.2972
2.2972
2.3021
2.2972
2.2972
2.2972
2.2972
2.3021
2.3021
2.2972
2.3021
2.3021
2.3021
2.3021
2.3021
2.3021
2.3021
2.3021
2.2972
2.3021
2.3069
2.3021
2.3069
2.3021
2.3069
2.3069
2.3021
2.3069
2.3021
2.3069
2.3069
2.3069
2.3069
2.3069
2.3069
2.3069
2.3118
2.3118
2.3118
2.3118
2.3118
2.3118
2.3118
2.3118
2.3069
2.3118
2.3118
2.3118
2.3118
2.3118
2.3167
2.3167
2.3118
2.3167
2.3118
2.3118
2.3167
2.3167
2.3167
2.3167
2.3167
2.3167
2.3167
2.3216
2.3167
2.3216
2.3167
2.3216
2.3167
2.3216
2.3216
2.3216
2.3216
2.3216
2.3216
2.3216
2.3216
2.3216
2.3265
2.3216
2.3216
2.3216
2.3216
2.3216
2.3265
2.3216
2.3265
2.3265
2.3265
2.3265
2.3265
2.3265
2.3216
2.3265
2.3265
2.3265
2.3265
2.3314
2.3314
2.3265
2.3314
2.3265
2.3265
2.3265
2.3314
2.3314
2.3314
2.3314
2.3363
2.3314
2.3314
2.3314
2.3363
2.3314
2.3314
2.3314
2.3314
2.3314
2.3314
2.3314
2.3363
2.3363
2.3363
2.3363
2.3363
2.3363
2.3363
2.3412
2.3363
2.3363
2.3363
2.3363
2.3412
2.3363
2.3412
2.3412
2.3412
2.3363
2.3412
2.3412
2.3412
2.3412
2.3412
2.3412
2.3412
2.3412
2.3412
2.3412
2.3412
2.3412
2.3412
2.346
2.3412
2.3412
2.346
2.346
2.346
2.346
2.346
2.346
2.346
2.346
2.346
2.346
2.346
2.346
2.346
2.3509
2.346
2.3509
2.346
2.3509
2.3509
2.346
2.3509
2.3509
2.3509
2.3509
2.3509
2.3558
2.3509
2.3509
2.3509
2.3509
2.3509
2.346
2.3509
2.3509
2.3509
2.3509
2.3558
2.3558
2.3558
2.3558
2.3558
2.3558
2.3509
2.3558
2.3558
2.3558
2.3558
2.3558
2.3607
2.3558
2.3558
2.3558
2.3558
2.3558
2.3607
2.3558
2.3607
2.3607
2.3607
2.3607
2.3558
2.3558
2.3607
2.3607
2.3558
2.3607
2.3607
2.3607
2.3607
2.3607
2.3607
2.3607
2.3607
2.3607
2.3607
2.3656
2.3607
2.3607
2.3656
2.3656
2.3607
2.3656
2.3656
2.3607
2.3656
2.3656
2.3656
2.3656
2.3656
2.3656
2.3656
2.3705
2.3705
2.3705
2.3705
2.3705
2.3656
2.3656
2.3705
2.3705
2.3705
2.3705
2.3705
2.3705
2.3705
2.3705
2.3754
2.3705
2.3705
2.3705
2.3705
2.3705
2.3754
2.3705
2.3705
2.3754
2.3705
2.3705
2.3754
2.3754
2.3754
2.3754
2.3803
2.3754
2.3754
2.3754
2.3754
2.3754
2.3754
2.3754
2.3754
2.3754
2.3754
2.3754
2.3803
2.3754
2.3754
2.3803
2.3803
2.3803
2.3803
2.3803
2.3754
2.3803
2.3803
2.3803
2.3803
2.3803
2.3803
2.3851
2.3803
2.3803
2.3803
2.3803
2.3803
2.3803
2.3803
2.3851
2.39
2.3803
2.3803
2.3803
2.3803
2.3851
2.3851
2.3851
2.3851
2.3851
2.3803
2.3851
2.3851
2.3851
2.3851
2.3851
2.3851
2.3851
2.3851
2.3851
2.39
2.3851
2.3851
2.3851
2.3851
2.3851
2.3851
2.3851
2.39
2.39
2.3851
2.3851
2.3851
2.39
2.39
2.39
2.39
2.3851
2.39
2.39
2.39
2.39
2.39
2.39
2.39
2.39
2.39
2.39
2.3851
2.39
2.39
2.39
2.3949
2.3949
2.39
2.3949
2.3949
2.3949
2.3949
2.39
2.3949
2.3949
2.3949
2.3949
2.3949
2.3949
2.3949
2.3949
2.3949
2.3949
2.3949
2.3949
2.39
2.3998
2.3998
2.3998
2.3949
2.3949
2.3998
2.3998
2.3998
2.3998
2.4047
2.3998
2.3998
2.3998
2.3998
2.3998
2.3998
2.3998
2.3998
2.3998
2.3998
2.3998
2.3998
2.4047
2.3998
2.3998
2.3998
2.4047
2.4047
2.4047
2.4047
2.4047
2.4047
2.4047
2.4047
2.4047
2.4047
2.4047
2.4047
2.4047
2.4047
2.4047
2.4047
2.4096
2.4047
2.4047
2.4047
2.4096
2.4047
2.4096
2.4096
2.4096
2.4047
2.4096
2.4096
2.4096
2.4096
2.4096
2.4096
2.4096
2.4096
2.4047
2.4096
2.4096
2.4096
2.4096
2.4096
2.4096
2.4145
2.4145
2.4145
2.4145
2.4145
2.4145
2.4145
2.4145
2.4145
2.4145
2.4145
2.4145
2.4145
2.4145
2.4145
2.4145
2.4145
2.4194
2.4145
2.4194
2.4194
2.4145
2.4145
2.4194
2.4194
2.4194
2.4194
2.4194
2.4194
2.4194
2.4145
2.4194
2.4194
2.4194
2.4194
2.4194
2.4242
2.4194
2.4242
2.4194
2.4194
2.4194
2.4194
2.4194
2.4194
2.4194
2.4242
2.4242
2.4194
2.4242
2.4242
2.4242
2.4242
2.4242
2.4242
2.4242
2.4242
2.4242
2.4242
2.4242
2.4242
2.4194
2.4242
2.4242
2.4242
2.4242
2.4291
2.4242
2.4242
2.4291
2.4242
2.4242
2.4291
2.4242
2.4291
2.4242
2.4291
2.4242
2.4291
2.4291
2.4291
2.4291
2.4291
2.4291
2.4291
2.434
2.434
2.434
2.434
2.4291
2.4291
2.4291
2.4291
2.4291
2.4291
2.4291
2.434
2.434
2.434
2.434
2.434
2.4291
2.434
2.434
2.434
2.434
2.434
2.434
2.434
2.434
2.434
2.434
2.434
2.434
2.434
2.434
2.434
2.4389
2.434
2.4389
2.4389
2.434
2.4389
2.4389
2.434
2.4389
2.434
2.4389
2.4389
2.4389
2.4389
2.4389
2.4389
2.4389
2.4389
2.4389
2.4389
2.4389
2.4438
2.4389
2.4389
2.4389
2.4438
2.4438
2.4438
2.4389
2.4438
2.4438
2.4438
2.4438
2.4438
2.4438
2.4438
2.4438
2.4438
2.4438
2.4438
2.4438
2.4438
2.4438
2.4438
2.4438
2.4438
2.4438
2.4438
2.4438
2.4487
2.4487
2.4438
2.4487
2.4487
2.4487
2.4487
2.4487
2.4487
2.4438
2.4487
2.4487
2.4487
2.4487
2.4487
2.4487
2.4487
2.4487
2.4487
2.4487
2.4487
2.4487
2.4487
2.4487
2.4487
2.4536
2.4536
2.4536
2.4536
2.4487
2.4536
2.4536
2.4536
2.4536
2.4536
2.4536
2.4536
2.4536
2.4536
2.4536
2.4536
2.4536
2.4536
2.4536
2.4536
2.4536
2.4536
2.4536
2.4585
2.4585
2.4536
2.4585
2.4585
2.4536
2.4536
2.4536
2.4536
2.4585
2.4585
2.4585
2.4536
2.4585
2.4585
2.4536
2.4585
2.4585
2.4585
2.4585
2.4585
2.4585
2.4585
2.4585
2.4585
2.4585
2.4585
2.4585
2.4585
2.4633
2.4585
2.4585
2.4585
2.4585
2.4585
2.4585
2.4585
2.4633
2.4633
2.4585
2.4633
2.4633
2.4633
2.4633
2.4585
2.4633
2.4633
2.4633
2.4633
2.4633
2.4633
2.4633
2.4633
2.4633
2.4633
2.4633
2.4633
2.4633
2.4633
2.4633
2.4633
2.4633
2.4633
2.4633
2.4633
2.4633
2.4682
2.4633
2.4682
2.4682
2.4682
2.4682
2.4682
2.4682
2.4633
2.4682
2.4682
2.4682
2.4682
2.4682
2.4682
2.4682
2.4682
2.4682
2.4682
2.4682
2.4682
2.4682
2.4682
2.4682
2.4682
2.4682
2.4682
2.4682
2.4682
2.4682
2.4731
2.4731
2.4682
2.4731
2.4682
2.4731
2.4731
2.4682
2.4731
2.4731
2.4731
2.4682
2.4731
2.4731
2.4731
2.4731
2.4731
2.4731
2.4731
2.4731
2.4731
2.4731
2.4731
2.4731
2.4731
2.4731
2.4731
2.478
2.4731
2.478
2.478
2.4731
2.4731
2.478
2.4731
2.478
2.4731
2.478
2.478
2.478
2.478
2.4731
2.478
2.478
2.478
2.478
2.478
2.4731
2.478
2.478
2.478
2.478
2.478
2.478
2.478
2.478
2.478
2.478
2.478
2.4829
2.478
2.4829
2.478
2.4829
2.4829
2.478
2.4829
2.478
2.478
2.4829
2.4829
2.4829
2.478
2.4829
2.4829
2.4829
2.4829
2.4829
2.4829
2.4829
2.4829
2.4829
2.4829
2.4829
2.4829
2.4829
2.4829
2.4829
2.4829
2.4829
2.4878
2.4829
2.4829
2.4829
2.4878
2.4829
2.4878
2.4878
2.4829
2.4829
2.4829
2.4829
2.4829
2.4878
2.4829
2.4878
2.4878
2.4829
2.4829
2.4878
2.4878
2.4878
2.4878
2.4878
2.4878
2.4878
2.4878
2.4878
2.4878
2.4878
2.4878
2.4927
2.4878
2.4927
2.4927
2.4878
2.4878
2.4878
2.4878
2.4927
2.4927
2.4878
2.4878
2.4878
2.4927
2.4878
2.4927
2.4927
2.4927
2.4927
2.4927
2.4976
2.4878
2.4927
2.4878
2.4927
2.4927
2.4927
2.4878
2.4927
2.4878
2.4927
2.4878
2.4927
2.4927
2.4927
2.4927
2.4927
2.4927
2.4927
2.4927
2.4927
2.4927
2.4927
2.4927
2.4927
2.4976
2.4927
2.4927
2.4927
2.4927
2.4976
2.4927
2.4976
2.4976
2.4927
2.4976
2.4976
2.4976
2.4976
2.4927
2.4927
2.4976
2.4927
2.4927
2.4927
2.4976
2.4976
2.4976
2.4976
2.4976
2.4976
2.4976
2.4976
2.4927
2.4976
2.4927
2.4976
2.4976
2.5024
2.4976
2.4976
2.4976
2.5024
2.4976
2.4976
2.4976
2.4976
2.4976
2.5024
2.4976
2.4976
2.4976
2.5024
2.5024
2.5024
2.5024
2.5024
2.5024
2.4976
2.5024
2.4976
2.4976
2.5024
2.5024
2.4976
2.5024
2.5024
2.5024
2.5024
2.5024
2.5024
2.5024
2.5024
2.5024
2.5024
2.5024
2.5024
2.5024
2.5024
2.5024
2.5024
2.5024
2.5073
2.5024
2.5073
2.5073
2.5024
2.5073
2.5024
2.5024
2.5073
2.5024
2.5073
2.5073
2.5073
2.5073
2.5024
2.5073
2.5073
2.5024
2.5073
2.5073
2.5073
2.5073
2.5073
2.5073
2.5024
2.5073
2.5073
2.5073
2.5073
2.5073
2.5073
2.5073
2.5073
2.5073
2.5073
2.5073
2.5073
2.5122
2.5073
2.5073
2.5073
2.5073
2.5171
2.5122
2.5122
2.5073
2.5073
2.5073
2.5073
2.5073
2.5073
2.5073
2.5122
2.5073
2.5073
2.5122
2.5122
2.5122
2.5122
2.5122
2.5122
2.5122
2.5073
2.5122
2.5122
2.5122
2.5122
2.5122
2.5122
2.5122
2.5122
2.5122
2.5122
2.5122
2.5122
2.5122
2.5122
2.5122
2.5171
2.5171
2.5122
2.5122
2.5122
2.5122
2.5171
2.5171
2.5171
2.5171
2.5122
2.5122
2.5122
2.5122
2.5122
2.5122
2.5122
2.5171
2.5171
2.5171
2.5171
2.5171
2.5122
2.5171
2.5171
2.5171
2.5171
2.5171
2.5171
2.5171
2.5171
2.5122
2.5171
2.5171
2.522
2.5171
2.5171
2.5171
2.5171
2.5171
2.5171
2.5171
2.5171
2.5171
2.5171
2.5171
2.522
2.5171
2.5171
2.5171
2.5171
2.5171
2.5171
2.5171
2.5171
2.522
2.5171
2.5269
2.522
2.522
2.522
2.522
2.5171
2.5171
2.5122
2.522
2.5171
2.522
2.5171
2.522
2.522
2.522
2.522
2.522
2.522
2.522
2.5171
2.522
2.522
2.522
2.522
2.522
2.522
2.522
2.522
2.522
2.522
2.522
2.5171
2.5269
2.522
2.522
2.522
2.522
2.522
2.522
2.522
2.522
2.522
2.5269
2.522
2.522
2.5269
2.522
2.5269
2.5269
2.522
2.522
2.5269
2.522
2.5269
2.5269
2.5269
2.5269
2.5269
2.5269
2.522
2.522
2.522
2.5269
2.5269
2.5269
2.5269
2.5269
2.5269
2.5269
2.5269
2.5269
2.5269
2.5269
2.5269
2.5269
2.5269
2.5269
2.5269
2.5269
2.5269
2.5269
2.5318
2.5269
2.5318
2.5269
2.5269
2.5269
2.5269
2.5269
2.5318
2.5269
2.5318
2.5318
2.5318
2.5269
2.5269
2.5269
2.5318
2.5318
2.5318
2.5318
2.5318
2.5269
2.5318
2.5318
2.5318
2.5318
2.5318
2.5318
2.5318
2.5269
2.5318
2.5318
2.5318
2.5318
2.5318
2.5367
2.5318
2.5318
2.5318
2.5318
2.5318
2.5367
2.5318
2.5367
2.5367
2.5318
2.5367
2.5318
2.5318
2.5367
2.5367
2.5318
2.5318
2.5318
2.5318
2.5367
2.5318
2.5367
2.5367
2.5367
2.5367
2.5318
2.5318
2.5367
2.5318
2.5367
2.5367
2.5318
2.5318
2.5367
2.5367
2.5415
2.5367
2.5367
2.5367
2.5367
2.5367
2.5318
2.5318
2.5367
2.5367
2.5367
2.5367
2.5367
2.5367
2.5415
2.5367
2.5367
2.5367
2.5367
2.5367
2.5367
2.5367
2.5367
2.5367
2.5367
2.5367
2.5367
2.5367
2.5367
